1,1492882310
1,1492882309
1,1492882308
1,1492882307
1,1492882306
0,1492882305
1,1492882304
0,1492882303
1,1492882302
1,1492882301
1,1492882300
1,1492882299
2,1492882298
0,1492882297
0,1492882296
2,1492882295
1,1492882294
1,1492882293
1,1492882292
1,1492882291
0,1492882290
1,1492882289
1,1492882288
1,1492882287
2,1492882286
1,1492882285
1,1492882284
0,1492882283
1,1492882282
1,1492882281
1,1492882280
0,1492882279
1,1492882278
1,1492882277
1,1492882276
1,1492882275
1,1492882274
1,1492882273
1,1492882272
0,1492882271
2,1492882270
1,1492882269
1,1492882268
1,1492882267
1,1492882266
1,1492882265
2,1492882264
2,1492882263
2,1492882262
1,1492882261
1,1492882260
1,1492882259
1,1492882258
1,1492882257
1,1492882256
1,1492882255
1,1492882254
1,1492882253
1,1492882252
0,1492882251
2,1492882250
1,1492882249
1,1492882248
1,1492882247
1,1492882246
1,1492882245
1,1492882244
1,1492882243
1,1492882242
1,1492882241
1,1492882240
1,1492882239
1,1492882238
1,1492882237
1,1492882236
1,1492882235
0,1492882234
1,1492882233
1,1492882232
1,1492882231
0,1492882230
1,1492882229
1,1492882228
2,1492882227
1,1492882226
1,1492882225
1,1492882224
2,1492882223
1,1492882222
0,1492882221
1,1492882220
1,1492882219
1,1492882218
1,1492882217
1,1492882216
2,1492882215
2,1492882214
1,1492882213
1,1492882212
1,1492882211
2,1492882210
0,1492882209
1,1492882208
1,1492882207
1,1492882206
1,1492882205
0,1492882204
1,1492882203
1,1492882202
1,1492882201
1,1492882200
1,1492882199
1,1492882198
2,1492882197
1,1492882196
1,1492882195
2,1492882194
0,1492882193
1,1492882192
1,1492882191
1,1492882190
1,1492882189
1,1492882188
1,1492882187
1,1492882186
1,1492882185
1,1492882184
1,1492882183
1,1492882182
0,1492882181
1,1492882180
1,1492882179
1,1492882178
1,1492882177
1,1492882176
1,1492882175
1,1492882174
1,1492882173
1,1492882172
1,1492882171
0,1492882170
0,1492882169
1,1492882168
1,1492882167
1,1492882166
1,1492882165
1,1492882164
1,1492882163
1,1492882162
1,1492882161
1,1492882160
1,1492882159
1,1492882158
1,1492882157
1,1492882156
1,1492882155
1,1492882154
1,1492882153
0,1492882152
1,1492882151
1,1492882150
1,1492882149
1,1492882148
2,1492882147
1,1492882146
0,1492882145
2,1492882144
1,1492882143
1,1492882142
0,1492882141
1,1492882140
0,1492882139
1,1492882138
1,1492882137
1,1492882136
1,1492882135
1,1492882134
1,1492882133
1,1492882132
1,1492882131
1,1492882130
1,1492882129
1,1492882128
1,1492882127
1,1492882126
1,1492882125
1,1492882124
1,1492882123
1,1492882122
1,1492882121
1,1492882120
1,1492882119
1,1492882118
1,1492882117
1,1492882116
1,1492882115
1,1492882114
1,1492882113
1,1492882112
2,1492882111
2,1492882110
1,1492882109
1,1492882108
2,1492882107
2,1492882106
1,1492882105
1,1492882104
1,1492882103
1,1492882102
0,1492882101
1,1492882100
1,1492882099
1,1492882098
1,1492882097
1,1492882096
0,1492882095
1,1492882094
1,1492882093
1,1492882092
1,1492882091
2,1492882090
1,1492882089
1,1492882088
2,1492882087
1,1492882086
1,1492882085
1,1492882084
2,1492882083
1,1492882082
1,1492882081
2,1492882080
1,1492882079
1,1492882078
1,1492882077
1,1492882076
1,1492882075
1,1492882074
1,1492882073
0,1492882072
0,1492882071
1,1492882070
1,1492882069
1,1492882068
1,1492882067
1,1492882066
1,1492882065
1,1492882064
1,1492882063
1,1492882062
1,1492882061
1,1492882060
2,1492882059
1,1492882058
1,1492882057
1,1492882056
0,1492882055
1,1492882054
1,1492882053
1,1492882052
1,1492882051
1,1492882050
1,1492882049
1,1492882048
2,1492882047
2,1492882046
1,1492882045
1,1492882044
1,1492882043
1,1492882042
1,1492882041
1,1492882040
1,1492882039
1,1492882038
0,1492882037
1,1492882036
1,1492882035
1,1492882034
1,1492882033
1,1492882032
1,1492882031
1,1492882030
1,1492882029
1,1492882028
1,1492882027
2,1492882026
1,1492882025
1,1492882024
1,1492882023
1,1492882022
1,1492882021
1,1492882020
1,1492882019
1,1492882018
1,1492882017
1,1492882016
1,1492882015
1,1492882014
1,1492882013
1,1492882012
1,1492882011
2,1492882010
1,1492882009
1,1492882008
1,1492882007
1,1492882006
1,1492882005
1,1492882004
0,1492882003
1,1492882002
1,1492882001
1,1492882000
1,1492881999
0,1492881998
1,1492881997
0,1492881996
1,1492881995
1,1492881994
1,1492881993
1,1492881992
0,1492881991
0,1492881990
1,1492881989
0,1492881988
1,1492881987
1,1492881986
1,1492881985
1,1492881984
1,1492881983
1,1492881982
1,1492881981
1,1492881980
1,1492881979
0,1492881978
1,1492881977
1,1492881976
1,1492881975
1,1492881974
1,1492881973
1,1492881972
1,1492881971
1,1492881970
1,1492881969
1,1492881968
1,1492881967
1,1492881966
2,1492881965
2,1492881964
1,1492881963
1,1492881962
1,1492881961
1,1492881960
1,1492881959
0,1492881958
1,1492881957
2,1492881956
1,1492881955
1,1492881954
1,1492881953
1,1492881952
1,1492881951
1,1492881950
1,1492881949
0,1492881948
1,1492881947
2,1492881946
1,1492881945
1,1492881944
1,1492881943
2,1492881942
1,1492881941
1,1492881940
1,1492881939
1,1492881938
1,1492881937
1,1492881936
1,1492881935
1,1492881934
1,1492881933
1,1492881932
1,1492881931
1,1492881930
0,1492881929
1,1492881928
2,1492881927
1,1492881926
1,1492881925
1,1492881924
0,1492881923
1,1492881922
1,1492881921
1,1492881920
2,1492881919
0,1492881918
1,1492881917
2,1492881916
1,1492881915
1,1492881914
2,1492881913
1,1492881912
1,1492881911
1,1492881910
1,1492881909
2,1492881908
1,1492881907
0,1492881906
1,1492881905
2,1492881904
0,1492881903
1,1492881902
1,1492881901
1,1492881900
1,1492881899
0,1492881898
2,1492881897
1,1492881896
2,1492881895
1,1492881894
1,1492881893
1,1492881892
1,1492881891
1,1492881890
1,1492881889
0,1492881888
1,1492881887
1,1492881886
1,1492881885
1,1492881884
0,1492881883
0,1492881882
1,1492881881
2,1492881880
1,1492881879
2,1492881878
1,1492881877
1,1492881876
1,1492881875
1,1492881874
1,1492881873
1,1492881872
1,1492881871
2,1492881870
1,1492881869
1,1492881868
0,1492881867
1,1492881866
2,1492881865
1,1492881864
1,1492881863
2,1492881862
1,1492881861
1,1492881860
1,1492881859
